image_name,query,ground_truth
11133_test_jun13_23.png,extract the name of assured in the Insurance Certificate document for the document name 11133_test_jun13_23.png?,M/S. KRYFS POWER COMPONENTS LIMITED
11133_test_jun13_24.png,extract the name of assured in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,M/S. KRYFS POWER COMPONENTS LIMITED
45A_46A_47A_testing_pdf1_8.png,extract the name of assured in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,EMERALD EXPORTS
pdf14_7.png,extract the name of assured in the Insurance Certificate document for the document name pdf14_7.png?,THE BOMBAY DYEING AND MANUFACTURING CO LTD
pdf15_11.png,extract the name of assured in the Insurance Certificate document for the document name pdf15_11.png?,ICICI BANK LTD BACKBAY RECLAMATION BRANCH A/C NINA CONCRETE SYSTEMS PVT LTD
pdf13_17.png,extract the name of assured in the Insurance Certificate document for the document name pdf13_17.png?,M/S TRADE ASIA
pdf11_7.png,extract the address of assured in the Insurance Certificate document for the document name pdf11_7.png?,VILLMESHA TIBBA TEH NALAGARH SOLAN HIMACHAL PRADESH 174101
pdf16_5.png,extract the address of assured in the Insurance Certificate document for the document name pdf16_5.png?,NO 24 A7411 DA NANG STREET DONG HAI WARD HAI AN DISTRICT 
pdf12_6.png,extract the address of assured in the Insurance Certificate document for the document name pdf12_6.png?,VILLMESHA TIBBA TEH NALAGARH SOLAN HIMACHAL PRADESH 174101
pdf12_7.png,extract the address of assured in the Insurance Certificate document for the document name pdf12_7.png?,VILLMESHA TIBBA TEH NALAGARH SOLAN HIMACHAL PRADESH 174101
pdf10_6.png,extract the address of assured in the Insurance Certificate document for the document name pdf10_6.png?,VILLMESHA TIBBA TEH NALAGARH SOLAN HIMACHAL PRADESH 174101
11133_test_jun13_23.png,extract the address of assured in the Insurance Certificate document for the document name 11133_test_jun13_23.png?,SURVEY 2111231221231211 KHERDI MAIN ROAD NEAR HPCL DADRA HAVELI 396230 DADRA NAGAR HAVELI 
11133_test_jun13_24.png,extract the address of assured in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,1 KHERDI MAIN ROAD NEAR HPCL DADRA HAVELI 396230 DADRA NAGAR HAVELI 
45A_46A_47A_testing_pdf1_8.png,extract the address of assured in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,MUMBAI MUMBAI
pdf14_7.png,extract the address of assured in the Insurance Certificate document for the document name pdf14_7.png?,C1 WADIA INTERNATIONAL CENTRE PANDURANG BUDHAKAR MARG WORLINAKA 400025 MUMBAI
pdf15_11.png,extract the address of assured in the Insurance Certificate document for the document name pdf15_11.png?,MANI BHUVAN 4TH FLOOR 54 HUGHES ROAD CHOWPATTY MUMBAI 400 007
pdf11_7.png,extract the policy no in the Insurance Certificate document for the document name pdf11_7.png?,36080021150100000043
pdf16_5.png,extract the policy no in the Insurance Certificate document for the document name pdf16_5.png?,MI007905 - MCI~52000008
pdf12_6.png,extract the policy no in the Insurance Certificate document for the document name pdf12_6.png?,36080021150100000042
pdf12_7.png,extract the policy no in the Insurance Certificate document for the document name pdf12_7.png?,36080021150100000043
pdf10_6.png,extract the policy no in the Insurance Certificate document for the document name pdf10_6.png?,36080021150100000043
11133_test_jun13_23.png,extract the policy no in the Insurance Certificate document for the document name 11133_test_jun13_23.png?,000000001514876904~OLC0007240067448
11133_test_jun13_24.png,extract the policy no in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,P11-59 - V011011~000000001514876904
11133_test_jun13_25.png,extract the policy no in the Insurance Certificate document for the document name 11133_test_jun13_25.png?,P1159 - V011011
11133_test_jun13_26.png,extract the policy no in the Insurance Certificate document for the document name 11133_test_jun13_26.png?, P11-59 - V01-10-11 000000001514876904
11133_test_jun13_27.png,extract the policy no in the Insurance Certificate document for the document name 11133_test_jun13_27.png?,000000001514876904
11133_test_jun13_28.png,extract the policy no in the Insurance Certificate document for the document name 11133_test_jun13_28.png?,000000001514876904
45A_46A_47A_testing_pdf1_8.png,extract the policy no in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,131300212014681
pdf14_7.png,extract the policy no in the Insurance Certificate document for the document name pdf14_7.png?,2013 - C0569540 - MLO
pdf15_11.png,extract the policy no in the Insurance Certificate document for the document name pdf15_11.png?,OA000644 MCFAS102597
pdf13_17.png,extract the policy no in the Insurance Certificate document for the document name pdf13_17.png?,50001300002088~00194808
pdf11_7.png,extract the issue date in the Insurance Certificate document for the document name pdf11_7.png?,09/02/2016
pdf16_5.png,extract the issue date in the Insurance Certificate document for the document name pdf16_5.png?,11/10/2013~10/18/2013
pdf12_6.png,extract the issue date in the Insurance Certificate document for the document name pdf12_6.png?,"09/02/2016,09/02/2016,"
pdf12_7.png,extract the issue date in the Insurance Certificate document for the document name pdf12_7.png?,09/02/2016
pdf10_6.png,extract the issue date in the Insurance Certificate document for the document name pdf10_6.png?,09/02/2016
11133_test_jun13_26.png,extract the issue date in the Insurance Certificate document for the document name 11133_test_jun13_26.png?,08/28/2023~09/20/2023
11133_test_jun13_28.png,extract the issue date in the Insurance Certificate document for the document name 11133_test_jun13_28.png?,06/10/2023
45A_46A_47A_testing_pdf1_8.png,extract the issue date in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,12/24/2013
pdf14_6.png,extract the issue date in the Insurance Certificate document for the document name pdf14_6.png?,04/10/2013
pdf14_7.png,extract the issue date in the Insurance Certificate document for the document name pdf14_7.png?,03/31/2014
pdf15_11.png,extract the issue date in the Insurance Certificate document for the document name pdf15_11.png?,03/07/2014
pdf13_17.png,extract the issue date in the Insurance Certificate document for the document name pdf13_17.png?,"09/30/2013,S~E~P~2~9~0~1~3~T~H~A,"
pdf11_7.png,extract the insurance issuer address in the Insurance Certificate document for the document name pdf11_7.png?,IST FLOOR THIARA COMPLEX BUS STAND ROAD HOSHIARPUR 146001
pdf12_6.png,extract the insurance issuer address in the Insurance Certificate document for the document name pdf12_6.png?,"IST FLOOR , THIARA COMPLEX , BUS STAND ROAD , HOSHIARPUR , 146001"
pdf12_7.png,extract the insurance issuer address in the Insurance Certificate document for the document name pdf12_7.png?,IST FLOOR THIARA COMPLEX BUS STAND ROAD HOSHIARPUR 146001
pdf10_6.png,extract the insurance issuer address in the Insurance Certificate document for the document name pdf10_6.png?,IST FLOOR THIARA COMPLEX BUS STAND ROAD HOSHIARPUR 146001
11133_test_jun13_24.png,extract the insurance issuer address in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,EDUCATION SOCIETY GROUND FLOOR PRIN N M KALE MARG GOKHALE ROAD DADAR MUMBAI 400028
45A_46A_47A_testing_pdf1_8.png,extract the insurance issuer address in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,SHOP ZONE 5TH FLOOR MG ROAD GHATKOPAR WEST MUMBAI MAHARASHTRA 400086
pdf13_17.png,extract the insurance issuer address in the Insurance Certificate document for the document name pdf13_17.png?,BEIJING
pdf11_7.png,extract the premium amount in the Insurance Certificate document for the document name pdf11_7.png?,AGREED AS AGREED
pdf12_6.png,extract the premium amount in the Insurance Certificate document for the document name pdf12_6.png?,AGREED
pdf12_7.png,extract the premium amount in the Insurance Certificate document for the document name pdf12_7.png?,AGREED AS AGREED
pdf10_6.png,extract the premium amount in the Insurance Certificate document for the document name pdf10_6.png?,AGREED AS AGREED
11133_test_jun13_24.png,extract the premium amount in the Insurance Certificate document for the document name 11133_test_jun13_24.png?,"1,998,750,000.00"
45A_46A_47A_testing_pdf1_8.png,extract the premium amount in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,"1,773"
pdf13_17.png,extract the premium amount in the Insurance Certificate document for the document name pdf13_17.png?,AS ARRANGED
pdf11_7.png,extract the to place in the Insurance Certificate document for the document name pdf11_7.png?,JOUMEY MUMBAI/COLOMBO
pdf16_5.png,extract the to place in the Insurance Certificate document for the document name pdf16_5.png?,"CHENNAI PORT, INDIA HAIPHONG PORT VIETNAM CHENNAI PORT, INDIA"
pdf12_6.png,extract the to place in the Insurance Certificate document for the document name pdf12_6.png?,JOUMEY MUMBAI / COLOMBO
pdf12_7.png,extract the to place in the Insurance Certificate document for the document name pdf12_7.png?,JOUMEY MUMBAI/COLOMBO
pdf10_6.png,extract the to place in the Insurance Certificate document for the document name pdf10_6.png?,JOUMEY MUMBAI/COLOMBO
11133_test_jun13_25.png,extract the to place in the Insurance Certificate document for the document name 11133_test_jun13_25.png?,INDIA WHERE IN WORLD WHERE IN INDIA
45A_46A_47A_testing_pdf1_8.png,extract the to place in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,PORT KELANG MALAYSIA MALAYSIA
pdf14_7.png,extract the to place in the Insurance Certificate document for the document name pdf14_7.png?,IN WORLD
pdf15_11.png,extract the to place in the Insurance Certificate document for the document name pdf15_11.png?,NHAVA SHEVA
pdf13_17.png,extract the to place in the Insurance Certificate document for the document name pdf13_17.png?,"NHAVA CHEVA , INDIA"
pdf11_7.png,extract the from place in the Insurance Certificate document for the document name pdf11_7.png?,LUDHIANA
pdf16_5.png,extract the from place in the Insurance Certificate document for the document name pdf16_5.png?,"HAIPHONG PORT, VIETNAM"
pdf12_6.png,extract the from place in the Insurance Certificate document for the document name pdf12_6.png?,LUDHIANA
pdf12_7.png,extract the from place in the Insurance Certificate document for the document name pdf12_7.png?,LUDHIANA
pdf10_6.png,extract the from place in the Insurance Certificate document for the document name pdf10_6.png?,LUDHIANA
45A_46A_47A_testing_pdf1_8.png,extract the from place in the Insurance Certificate document for the document name 45A_46A_47A_testing_pdf1_8.png?,MUMBAI INDIA
pdf15_11.png,extract the from place in the Insurance Certificate document for the document name pdf15_11.png?,ITALY
pdf13_17.png,extract the from place in the Insurance Certificate document for the document name pdf13_17.png?,"HONGQING PORT, CHINA"
pdf11_7.png,extract the sum insured amount in the Insurance Certificate document for the document name pdf11_7.png?,314600
pdf16_5.png,extract the sum insured amount in the Insurance Certificate document for the document name pdf16_5.png?,"581,625~15,079.38 13,708.53 21,150"
pdf12_6.png,extract the sum insured amount in the Insurance Certificate document for the document name pdf12_6.png?,27252.51
